1 	 0.9511533 	 0.636354 
2 	 0.9493442 	 0.9999821 
3 	 0.9416554 	 0.8168899 
4 	 0.9457259 	 1.553158 
5 	 0.9484396 	 0.7538346 
6 	 0.9430122 	 0.7499896 
7 	 0.9484396 	 0.809511 
8 	 0.9479873 	 1.129609 
9 	 0.9502488 	 0.8965363 
10 	 0.9416554 	 0.6329034 
11 	 0.9425599 	 0.8142741 
12 	 0.9502488 	 0.8333194 
13 	 0.9425599 	 1.351827 
14 	 0.9434645 	 0.9230627 
15 	 0.9393939 	 1.350853 
16 	 0.9434645 	 1.049163 
17 	 0.9461782 	 1.24526 
18 	 0.9470828 	 0.9830342 
19 	 0.9466305 	 1.034465 
20 	 0.9384894 	 0.4315744 
21 	 0.950701 	 0.8792952 
22 	 0.9497965 	 0.6323436 
23 	 0.9475351 	 0.9660853 
24 	 0.9439168 	 1.214264 
25 	 0.9475351 	 0.9999828 
26 	 0.9475351 	 0.6571335 
27 	 0.950701 	 0.8792952 
28 	 0.9452736 	 1.574435 
29 	 0.9443691 	 1.12067 
30 	 0.9466305 	 1.510606 
31 	 0.9502488 	 1.391274 
32 	 0.9457259 	 0.5789398 
33 	 0.9520579 	 0.6562397 
34 	 0.9484396 	 0.8688382 
35 	 0.9421076 	 1.03173 
36 	 0.9421076 	 0.6842015 
37 	 0.9461782 	 0.6301284 
38 	 0.9375848 	 1.12306 
39 	 0.9466305 	 0.6619625 
40 	 0.9434645 	 0.6891799 
41 	 0.9421076 	 0.7534143 
42 	 0.9493442 	 0.7777654 
43 	 0.9466305 	 0.873002 
44 	 0.9434645 	 0.838223 
45 	 0.9466305 	 1.070157 
46 	 0.9497965 	 0.6818079 
47 	 0.9488919 	 0.9482595 
48 	 0.9434645 	 1.192962 
49 	 0.9457259 	 0.791033 
50 	 0.9488919 	 0.9152387 
51 	 0.9434645 	 0.6025564 
52 	 0.9443691 	 1.365358 
53 	 0.9448213 	 0.848472 
54 	 0.9384894 	 0.7662238 
55 	 0.9434645 	 1.118625 
56 	 0.9425599 	 1.081949 
57 	 0.9443691 	 0.7825974 
58 	 0.9479873 	 0.8548249 
59 	 0.9425599 	 0.5118987 
60 	 0.9412031 	 1.031234 
61 	 0.9497965 	 0.7903098 
62 	 0.9430122 	 1.065556 
63 	 0.9488919 	 1.627869 
64 	 0.9466305 	 0.63888 
65 	 0.9479873 	 0.9827417 
66 	 0.9457259 	 0.7646946 
67 	 0.9466305 	 0.7352833 
68 	 0.9430122 	 0.9090771 
69 	 0.9470828 	 0.6478782 
70 	 0.9466305 	 1.949951 
71 	 0.9439168 	 1.03277 
